vazao,nivel
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.47,31
5.47,31
5.67,32
6.08,34
6.29,35
6.08,34
5.28,30
5.09,29
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
4.9,28
4.9,28
5.09,29
4.9,28
5.09,29
5.09,29
4.9,28
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.09,29
4.72,27
4.55,26
4.38,25
4.55,26
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
5.09,29
5.28,30
5.47,31
5.47,31
5.67,32
5.67,32
5.87,33
5.87,33
5.67,32
5.67,32
5.47,31
5.47,31
5.47,31
5.67,32
5.67,32
5.87,33
6.08,34
6.08,34
5.87,33
5.67,32
5.87,33
5.87,33
5.47,31
5.09,29
5.09,29
4.72,27
4.55,26
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.87,33
5.87,33
5.87,33
5.87,33
6.08,34
6.08,34
6.29,35
6.29,35
6.29,35
6.29,35
6.51,36
6.51,36
6.74,37
6.74,37
6.96,38
6.96,38
7.2,39
7.2,39
7.43,40
7.43,40
7.68,41
7.93,42
8.18,43
8.18,43
8.44,44
8.71,45
8.98,46
9.25,47
9.53,48
9.82,49
10.11,50
10.41,51
10.72,52
11.35,54
11.67,55
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.05,23
4.05,23
4.05,23
4.05,23
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.73,21
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
3.89,22
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.05,23
4.21,24
4.05,23
4.05,23
4.05,23
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.21,24
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.38,25
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.72,27
4.72,27
4.72,27
4.55,26
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.28,30
5.09,29
5.09,29
5.09,29
4.9,28
4.9,28
4.9,28
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.72,27
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.55,26
4.72,27
4.55,26
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.72,27
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
4.9,28
5.09,29
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
4.9,28
4.9,28
4.9,28
4.9,28
4.9,28
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.09,29
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.96,38
6.96,38
6.96,38
6.96,38
7.2,39
7.2,39
7.2,39
7.2,39
7.43,40
7.43,40
7.43,40
7.68,41
7.68,41
7.68,41
7.93,42
7.93,42
7.93,42
7.93,42
8.18,43
8.18,43
8.18,43
8.44,44
8.44,44
8.71,45
8.71,45
8.71,45
8.98,46
8.98,46
9.25,47
9.25,47
9.53,48
9.25,47
9.25,47
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
9.25,47
9.25,47
9.53,48
9.82,49
10.11,50
10.11,50
10.41,51
12,56
12.67,58
13.37,60
14.1,62
14.47,63
14.85,64
14.1,62
12.67,58
11.35,54
10.41,51
8.98,46
7.68,41
7.2,39
7.2,39
6.74,37
6.08,34
5.87,33
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.28,30
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.47,31
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.67,32
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
5.87,33
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.08,34
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.29,35
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.51,36
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.74,37
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
6.96,38
7.2,39
7.2,39
7.2,39
7.2,39
7.68,41
7.68,41
7.68,41
7.68,41
7.68,41
7.68,41
7.68,41
7.68,41
7.68,41
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
7.93,42
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.18,43
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.82,49
9.82,49
9.82,49
9.82,49
9.53,48
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.53,48
9.53,48
9.53,48
9.53,48
9.25,47
8.98,46
8.98,46
8.71,45
8.71,45
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.44,44
8.71,45
8.44,44
8.44,44
8.44,44
8.71,45
8.71,45
8.44,44
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.71,45
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
9.25,47
9.25,47
9.25,47
8.98,46
9.25,47
9.25,47
9.25,47
9.25,47
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
8.98,46
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.25,47
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.53,48
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
9.82,49
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.11,50
10.41,51
10.11,50
10.11,50
10.41,51
10.41,51
10.41,51
10.41,51
10.41,51
10.41,51
10.41,51
10.41,51
10.72,52
10.41,51
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
10.72,52
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.03,53
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.35,54
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
11.67,55
12,56
11.67,55
12,56
12,56
12,56
12,56
12,56
12,56
12,56
12,56
12,56
12.33,57
12.33,57
12.33,57
12.33,57
12.33,57
12.67,58
12.33,57
12.67,58
12.67,58
12.67,58
12.67,58
12.67,58
13.02,59
13.02,59
13.02,59
13.02,59
13.02,59
13.37,60
13.37,60
13.37,60
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
14.1,62
13.73,61
13.73,61
14.1,62
14.1,62
13.73,61
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
15.24,65
15.24,65
15.24,65
15.24,65
15.24,65
15.24,65
15.63,66
15.24,65
15.63,66
15.63,66
15.63,66
15.63,66
15.63,66
16.03,67
16.03,67
16.03,67
16.03,67
16.03,67
16.03,67
16.03,67
16.03,67
16.03,67
16.44,68
16.44,68
16.44,68
16.44,68
16.44,68
16.44,68
16.85,69
16.85,69
16.85,69
16.85,69
16.85,69
16.85,69
16.85,69
17.27,70
17.27,70
17.27,70
17.27,70
17.27,70
17.69,71
17.69,71
17.69,71
17.69,71
17.69,71
18.13,72
18.13,72
18.13,72
18.13,72
18.13,72
18.57,73
18.57,73
18.57,73
19.02,74
18.57,73
18.57,73
19.02,74
19.02,74
19.02,74
19.02,74
19.02,74
19.47,75
19.47,75
19.47,75
19.47,75
19.47,75
19.93,76
19.93,76
19.93,76
19.93,76
19.93,76
19.93,76
20.4,77
20.4,77
20.4,77
20.4,77
20.4,77
20.4,77
20.88,78
20.88,78
20.88,78
20.88,78
20.88,78
21.36,79
21.36,79
21.36,79
21.36,79
21.86,80
21.36,79
21.86,80
21.86,80
21.86,80
22.35,81
22.35,81
22.35,81
22.35,81
22.35,81
22.86,82
22.86,82
22.86,82
22.86,82
22.86,82
23.37,83
23.37,83
23.37,83
23.37,83
23.9,84
23.9,84
23.9,84
24.43,85
24.43,85
24.43,85
24.96,86
24.96,86
25.51,87
25.51,87
25.51,87
26.06,88
26.06,88
26.62,89
26.62,89
27.19,90
27.77,91
27.77,91
28.35,92
28.95,93
29.55,94
29.55,94
30.16,95
30.78,96
30.78,96
29.55,94
27.19,90
26.62,89
26.62,89
26.62,89
26.62,89
26.62,89
26.62,89
26.62,89
27.19,90
27.19,90
27.77,91
27.77,91
28.35,92
28.35,92
28.35,92
28.95,93
28.95,93
29.55,94
29.55,94
30.16,95
30.16,95
30.16,95
30.78,96
30.78,96
31.41,97
31.41,97
32.04,98
32.68,99
32.68,99
32.68,99
33.34,100
33.34,100
34,101
34.67,102
34.67,102
34.67,102
35.35,103
36.03,104
36.03,104
37.43,106
36.73,105
37.43,106
38.15,107
38.87,108
39.6,109
39.6,109
40.35,110
41.1,111
41.86,112
41.86,112
42.63,113
43.4,114
44.19,115
44.99,116
45.8,117
46.61,118
47.44,119
47.44,119
49.12,121
49.98,122
51.72,124
52.61,125
53.5,126
55.32,128
56.25,129
57.19,130
59.09,132
61.04,134
63.03,136
65.06,138
67.13,140
69.25,142
72.51,145
74.74,147
78.17,150
81.71,153
86.58,157
90.36,160
178.55,214
203.85,226
224.32,235
246.12,244
264.02,251
182.62,216
150,199
150,199
151.8,200
153.61,201
137.79,192
131.12,188
124.67,184
106.6,172
102.37,169
91.65,161
75.87,148
45.8,117
32.04,98
23.9,84
16.03,67
13.37,60
13.02,59
13.02,59
13.37,60
13.37,60
13.37,60
13.37,60
13.73,61
13.37,60
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
13.73,61
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.1,62
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.47,63
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
14.85,64
15.24,65
15.24,65
15.24,65
15.24,65
15.24,65
15.63,66
15.63,66
15.63,66
15.63,66
15.63,66
15.63,66
16.03,67
15.63,66
16.03,67
16.03,67
16.03,67
16.03,67
16.44,68
16.44,68
16.44,68
16.44,68
16.85,69
16.85,69
16.85,69
16.85,69
16.85,69
16.85,69
17.27,70
17.27,70
17.27,70
17.69,71
17.69,71
17.69,71
17.69,71
18.13,72
18.13,72
18.13,72
18.13,72
18.57,73
18.57,73
18.57,73
18.57,73
19.02,74
19.02,74
19.02,74
19.47,75
19.47,75
19.47,75
19.93,76
19.93,76
20.4,77
20.4,77
20.4,77
20.4,77
20.88,78
20.88,78
20.88,78
21.36,79
21.36,79
21.86,80
21.86,80
22.35,81
22.35,81
22.35,81
22.86,82
22.86,82
23.37,83
23.37,83
23.37,83
23.9,84
23.9,84
24.43,85
24.43,85
24.96,86
24.96,86
25.51,87
25.51,87
26.06,88
26.06,88
26.62,89
26.62,89
27.19,90
27.19,90
27.77,91
27.77,91
28.35,92
28.35,92
28.35,92
28.35,92
27.77,91
26.62,89
26.06,88
25.51,87
25.51,87
25.51,87
24.96,86
24.96,86
24.43,85
23.9,84
23.9,84
23.9,84
23.9,84
23.9,84
23.9,84
23.9,84
23.37,83
22.86,82
22.35,81
22.35,81
21.86,80
21.36,79
20.88,78
20.4,77
20.4,77
19.93,76
19.47,75
19.47,75
19.93,76
19.93,76
19.93,76
19.93,76
20.4,77
20.4,77
20.4,77
20.4,77
20.4,77
20.88,78
20.88,78
20.88,78
21.36,79
21.36,79
21.36,79
21.86,80
21.86,80
21.86,80
22.35,81
22.35,81
22.35,81
22.35,81
22.86,82
22.86,82
22.86,82
23.37,83
23.37,83
23.37,83
23.9,84
23.9,84
23.9,84
24.43,85
24.43,85
24.43,85
24.96,86
24.96,86
24.96,86
25.51,87
25.51,87
25.51,87
26.06,88
26.06,88
26.06,88
26.62,89
26.62,89
26.62,89
27.19,90
27.19,90
27.77,91
27.77,91
27.77,91
28.35,92
28.35,92
28.95,93
28.95,93
29.55,94
29.55,94
29.55,94
30.16,95
30.78,96
30.78,96
30.78,96
31.41,97
31.41,97
32.04,98
32.68,99
32.68,99
32.68,99
33.34,100
34,101
34,101
34.67,102
35.35,103
36.03,104
36.03,104
36.73,105
36.73,105
37.43,106
38.15,107
38.87,108
39.6,109
40.35,110
41.1,111
42.63,113
43.4,114
44.19,115
44.99,116
46.61,118
48.28,120
49.12,121
49.98,122
49.98,122
50.84,123
50.84,123
51.72,124
48.28,120
40.35,110
37.43,106
37.43,106
38.15,107
38.15,107
38.15,107
38.87,108
38.87,108
39.6,109
40.35,110
40.35,110
41.1,111
41.86,112
41.86,112
42.63,113
43.4,114
43.4,114
44.19,115
44.99,116
44.99,116
45.8,117
46.61,118
46.61,118
47.44,119
47.44,119
48.28,120
49.12,121
49.12,121
49.98,122
49.98,122
50.84,123
50.84,123
50.84,123
51.72,124
52.61,125
52.61,125
53.5,126
54.41,127
55.32,128
56.25,129
57.19,130
58.13,131
59.09,132
60.06,133
62.03,135
63.03,136
64.04,137
66.09,139
67.13,140
68.19,141
70.33,143
71.41,144
73.62,146
74.74,147
77.02,149
79.34,151
81.71,153
84.12,155
86.58,157
87.83,158
90.36,160
94.26,163
96.91,165
98.26,166
100.99,168
103.77,170
108.03,173
110.94,175
115.4,178
116.91,179
121.52,182
126.26,185
134.43,190
139.49,193
144.68,196
150,199
155.44,202
162.91,206
166.73,208
172.58,211
172.58,211
176.55,213
178.55,214
180.58,215
186.74,218
186.74,218
188.82,219
190.92,220
193.04,221
193.04,221
184.67,217
170.61,210
155.44,202
146.44,197
142.94,195
141.21,194
142.94,195
148.21,198
155.44,202
159.15,204
168.66,209
178.55,214
188.82,219
197.32,223
208.29,228
221.98,234
236.27,240
243.63,243
256.25,248
251.15,246
241.16,242
241.16,242
233.84,239
215.06,231
206.06,227
186.74,218
168.66,209
148.21,198
129.49,187
110.94,175
89.09,159
69.25,142
60.06,133
55.32,128
50.84,123
48.28,120
46.61,118
45.8,117
44.99,116
43.4,114
41.86,112
40.35,110
39.6,109
38.15,107
37.43,106
37.43,106
36.73,105
36.03,104
36.03,104
36.03,104
36.03,104
37.43,106
37.43,106
38.15,107
38.87,108
38.87,108
39.6,109
40.35,110
41.1,111
41.86,112
42.63,113
43.4,114
43.4,114
44.99,116
45.8,117
46.61,118
48.28,120
49.98,122
51.72,124
53.5,126
55.32,128
58.13,131
60.06,133
63.03,136
66.09,139
70.33,143
73.62,146
78.17,150
82.91,154
86.58,157
91.65,161
96.91,165
100.99,168
103.77,170
106.6,172
108.03,173
108.03,173
109.48,174
113.9,177
118.43,180
123.09,183
124.67,184
127.87,186
127.87,186
131.12,188
134.43,190
137.79,192
144.68,196
151.8,200
161.02,205
153.61,201
124.67,184
54.41,127
19.47,75
16.44,68
15.63,66
14.85,64
14.47,63
14.85,64
14.85,64
14.1,62
14.1,62
12.67,58
9.53,48
8.18,43
7.93,42
7.43,40
7.43,40
7.43,40
7.68,41
7.68,41
7.93,42
7.93,42
8.18,43
8.18,43
8.44,44
8.44,44
8.71,45
8.71,45
8.98,46
8.98,46
9.25,47
9.25,47
10.41,51
10.72,52
11.03,53
11.03,53
11.35,54
11.67,55
12,56
12.33,57
12.67,58
13.02,59
13.37,60
13.73,61
14.1,62
14.47,63
14.85,64
15.24,65
15.63,66
16.44,68
16.85,69
17.69,71
18.13,72
19.02,74
19.47,75
20.4,77
20.88,78
20.88,78
19.93,76
19.93,76
20.4,77
20.88,78
21.86,80
22.35,81
23.37,83
24.43,85
24.43,85
19.02,74
13.37,60
13.37,60
13.02,59
12.67,58
12.33,57
12.33,57
12.33,57
12.67,58
12.67,58
12.33,57
12,56
11.03,53
8.18,43
4.21,24
4.05,23
3.89,22
3.89,22
3.89,22
3.73,21
3.73,21
